,Clothes,3.0,CG,"Be warned, this thing smells like an old pair of boxer briefs. If you have been looking for a pair of boxer briefs you will love this one!  This is a very pretty looking pair of boxer briefs. The size is perfect. This briefs is still very comfortable for the long term. I highly recommend it. I had to return it because the shoes were too small. I went with the Large and they fit perfectly. I love these shoes! I have been wearing them for years now and I have been wearing them for hours everyday. I love them. They are so comfortable!  I have had some bad luck with some of the other shoes on the market and I have been to a few different stores and bought some more. I have had no problems with them and they look great. I have no complaints about the quality of the shoes. I recommend them to anyone. This is my second pair of this cute shoe.",,
,Clothes,3.0,OR,"Debating returning this dress. I sized one size UP to size small. I normally wear a size 0 or extra small in Ann Taylor or Bebe.  The size small is just absolutely perfect. The dress is extremely gorgeous.  I'm 5 foot two and the height of it is just in the middle of my knee. So it really has it vintage look to it. So with all that said, what's my beef with it?  Well I purchased a burgundy which appears to be a beautiful raspberry on both my iPhone and iPad. And it actually truly is a very doll burgundy. Secondly I had expected a knit fabric and this is a broadcloth  type fabric, you know the type of men shirts are made out of but with lots of stretch to it. And I'm worried that the dye looks rather cheap, that it might wash out and look very very faded after only two or three washes. Debating....$20 is a lot of money to spend on a dress with this excellent cut but it is a lot of money for a dress that doesn't get worn because it looks like a tired old rag.",,
,Clothes,5.0,CG,"Love this purchase. It is a little large for me. I normally wear a size 10 and ordered a size 10. 5. I am a 32D, and the XL was perfect. The color is beautiful and the material is soft. The size 9 is perfect for my large bust. I love it. I have a narrow chest, but the large is perfect. I will definitely buy another one. It's very pretty, nice and strong. I like that the gold is very soft and very soft. I'd buy again. I love these boots! I have them in a size 8, and they fit great. They look great with jeans or jeans that are a bit tight around the calf. I got a size 9 and they fit great. My only complaint is that the heel is a little too high, but that is the only reason I didn't order them in a size 9. I have not tried this bra yet, but I like the look of it.",,
,Clothes,5.0,OR,"So I purchased these with the intention of looking more well polished at work when wearing my dresses and skirts. What I like about them is how comfortable they are and how easy it is to wear them as they aren't as delicate since the material is strong and of good quality. Of very durable quality as well as I don't have to worry about them ripping or breaking! They are not lightweight which I love as they are not thick or too overbearing.
They stayed on quite well and I especially love the sheer color of it as it makes me feel sexy as they are obviously see through and look really good on me. I like how I can wear these with my office outfits as well as with casual clothes as they are both stylish and fashionable. I can dress them up or down and still look fabulous. Overall, I am content with this purchase as they are cozy, comfy and sexy! I purchased these at a discount in exchange for my honest and unbiased review and I am glad that I did so as they look good and feel even better! They fit as expected as well!",,
,Clothes,4.0,CG,"I've been wearing these boots for a couple years now and I'm still happy with the boots. They're so comfortable and the fit is perfect. The only complaint I have is that the boot is a little tight on my feet so I have to wear a size 4 to get them to fit. They're great shoes, I'm very happy with them and they are a great deal. They're just a tad narrow and I can't tell you how they feel until I wear them. Overall, I'm very pleased with the boots. I really love these boots! I have them in a size 8, and they fit like a glove! I love the way they look! I ordered a size 8, and they fit perfectly. I love the color, too. I like how they have a buckle that is a little longer than I thought, which is great. I wear a size 8, and I wear a size 10, so I thought it would be a little longer for me.",,
,Clothes,5.0,OR,"Got a yellow gold 3mm comfort fit band on lightning deal. What a great buy!! Amazon is awesome. Fits great and I don't even notice that i'm wearing it. Shiny, smooth, and highly polished. I also ordered the traditional fit and it's lil more flush against the finger since it lays flat compared to the comfort fit. Comfort fit is rounded and sticks up from the finger slightly more. This ring is true to size but traditional fit runs 1/2 size smaller. Comfort fit is the way to go... The ring glides on/off like butter. Also 3mm is just right... Not too gaudy but wide enough to take notice. Love it!

Update 12/2015: I was able to go to Benchmark ring website and register my ring even though purchased from Amazon. Be sure to email Benchmark and ask about the registering your ring for their Lifetime Guarantee program. They have excellent customer service rep!

Update 5/2016: I am happy to report, after wearing the ring 6+ month nonstop, it is holding up nicely! Still shiny and polished. Some scratches but no big deal since I am hard on my hands as it is to be expected while doing the dishes, shower, cooking, etc.",,
,Clothes,5.0,CG,"I've been wearing Nano's for years. The quality is just right. I'm just a size 6.5 so I had to get a size down. The wallet is a great quality and the color is beautiful. It's a little thin on the bottom but I don't feel like I'm wearing a wallet. I love the color and the wallet is very well made. I like the way it looks on my wrist and it's pretty strong. It's very soft and very comfortable. I'm very happy with my purchase.I have a wide foot and these boots were not just for me.  They are very comfortable, and they look great with jeans.  I bought a size larger than I normally wear and they fit perfectly.  They are very cute.  I am a size 5.5 and these fit great.  I have a narrow foot and these are perfect for me.  They are a little snug around my heel and the fit is perfect.  I bought a half size",,
,Clothes,5.0,OR,"This is my first pair of Tom's but won't be the last.  They feel like I'm wearing no shoes at all.

My foot is pretty hard to fit because I wear a 7-1/2 AA.  It's just a hit and miss when I order a pair of shoes in a brand that I've never worn, but I read advice saying to size down on these shoes, so I did.  I ordered a 7B and they fit perfectly.  I think I'll wear them enough to see if the fabric stretches before I order another pair, though, in case I need a 6-1/2.

The shoes are light as a feather.  We'll see how they hold up, but I plan to wear them everywhere.  They have an insert that reminds me of one I used to buy for high heels.  It has a small arch support that I didn't expect and should make the shoes more comfortable for long periods of walking.  You're reminded by printing on each interior sole that they give a new pair of shoes to a child in need for every pair purchased.  Nice.

I bought Black in a 7B but love every style, color, pattern.",,
,Clothes,5.0,CG,"Overall this is a great pair of shoes. I've worn them for a couple of hours and they are still comfortable. The only negative is the soles are a little tighter than I expected. It's a little hard to get them on with socks. The shoe is a bit too tight for me to wear them with socks. If I had to go up a size I would probably order a half size up. However, I think I would prefer a half size up since I don't have a lot of room to wear them with socks. I'm sure I could have gotten a size up if I wanted to. I'm not a big fan of the color and the soles are a little too tight for me. I've had a few pairs of this brand before, but I have no regrets. They are very well made and they're very well made. I would highly recommend this brand. My daughter loves these shoes. She loves them.",,
,Clothes,5.0,OR,"I bought these in size 10.5 wide.  I normally wear size 11 wide sneakers, but these are a touch big.  No big deal.

They look very sharp!  I wear them with or without socks, with pants, with jeans, with shorts.  I live in NYC and walk everywhere, and these shoes are just so comfortable.

I have flat feet, so I can't wear shoes which have a pronounced hump in the insole.  The insole of these shoes is nice and flat, which I love, but you may not like that.

The grip is nice, too; I walked on some spilled water on a tile floor and didn't feel any slippage.

I plan on buying another pair in a different color to back these ones up.  The only thing stopping a 5-star review is that there are some rough edges on the inside, which can make them uncomfortable when wearing sock-less.  However, I'm finding those rough edges are smoothing out the more I wear the shoes, so we'll see!

UPDATE: The inside seams of the shoes really smoothed out after two weeks of wear (I wore short socks for the first two weeks). Now, the shoes are very comfy without socks as well!",,
,Clothes,5.0,CG,"Honestly this is gorgeous.  I have the wide knee and I will wear this for a long time.  The top is a nice, solid and comfortable fit.  I would say it's worth the price.  I would definitely buy this again.I love this dress. The material is soft and comfortable. I love the color and the fit. I ordered a medium so I could wear it to work. The dress is a bit big on me but it fits well and is flattering. I have a short torso and the dress is a little too large for me. I am usually a size 6, but ordered a medium. The dress fits perfectly and looks great. It is a very cute dress.I'm 5'4"" and 140lbs, and ordered a medium. I ordered a Large because it's too big for me. I was going to order a Large but I was on my feet all day and was just sitting in my closet looking for something to wear. I ordered a Large and it fits",,
,Clothes,5.0,OR,"I ordered two of these dresses--- in black and blue chevron stripes. I have yet to see the blue one, so I cannot comment on it. The black one, though, is great. It is made of a slinky polyester material that stretches a bit. It does fit slightly large (I ordered a small), and I wonder if the length is meant to be shorter. I am about 5 ft 4 in, and it goes to the bottom of my knees. I am a 34C/D bra size, and there is plenty of room in the chest. So far, I've worn it with knee high black boots, and it makes a cute outfit. As far as what others think, from the moment I put it on, I received compliments from multiple complete strangers saying, ""I'm sorry, but I just have to tell you I LOVE your dress!""  Of course, that kind of reaction is always a plus. I have worn this three times already. It is very comfortable. It has been well-received both in the casual and professional executive work environments. I hope the blue one is just as nice. I do recommend this particular print and style of dress (wrap dress with chevron stripes).",,
,Clothes,5.0,CG,"I'm a pretty big nerd, and I bought a size 11 in these shoes, which was just a little too small. The shoe itself is very comfortable, and the toe box is pretty nice. The material is soft and the heel is comfortable. I would recommend these shoes.Great shoe.  I ordered the white, the black, the black, the white.  It is great.  I will buy another pair.  I'm on my feet all day long, so I don't have to worry about where the shoe is going.  They are very well made, and very comfortable.  I am happy with them.

They are not as big as I thought they would be, and the heel is not as large as I would like.  I would recommend these shoes.

They are very pretty, but the toes are a bit long in the toe area.  They are a little snug around my heel, and I like them a little more than the other ones, but they are",,
,Clothes,2.0,OR,"Watch very easy to read dial- during day! At night, difficult- as the luminosity not all that and appears to fade out in darkness! Since the watch did not come with documentation and instructions, it took forever to set the day, date function, and time!  This means the watch does not have a SEIKO warranty! The band fits, but is very thin cheap like ans no solid feel! The chrome finish look, diminishes the quality look of good stainless steel! In trying to read the Serial Number and other details on back of watch, make sure to have a jeweler do it, as a 6x magnifying glass is difficult at best to  get the Seiko case numbers. I intend to call SEIKO with serial number at determine when the watch was made, as even solar batteries have limited life! Essentially I am very unhappy with this watch. I called Seiko C/S. They have no estimate of solar cell-battery. Cost to replace with shipping etc about $90. BEWARE of SOLAR watches! SEIKO 5 year warranty requires watch be sent to Seiko every 2.5 years to reseal etc/ cost to $90! Otherwise warranty void- VOID is the deal do not bujy solar watch from Seiko....",,
,Clothes,4.0,CG,"I ordered this bag to go with my wide-brimmed cowboy hat, I was disappointed. It's too small and the brim is too small, and the inside is very large. I have had it for a few days, and it's still very warm. I would definitely buy another one. I have a wide chest, and the top of the bag feels so small. I wish I would have gotten it in a size 10. It's very tight, and not flattering on me. I would definitely order another one.I really love these boots! I have them in a size 8, and they fit great. They look great with jeans and shirts. It's a very good deal for this price. I will keep them for my family and friends. I've had a few pairs of these boots, and I think I have a good pair now. I'm still wearing them, but I have not worn them yet. I've had some issues with the boots being too small on my feet, and they look",,
,Clothes,3.0,OR,Let me start out by stating I bought this as a gift for my brother. It gets points for the outside appearance and the fact that it has actual glass and not cheap plastic. The latch is okay. It does the job but could be improved in quality.  On the inside the is where it appears cheap to me and how you hve to set up the dividers.  I think they were aiming for you to be able to customize the set up but it comes off cheap to me. The dividers feel like the re little more than felt covered cardboard. Maybe I didn't read the discription fully I will have to recheck but I thought the diveiders were built in and that is why I was most disappointed.  I do like the fact that the cushions are removable because that mens you can store more than just watches in this case. It works well for almost any men's jewelry. I went ahead and gave three stars because if it wasn't for the dividers I would have been pleased with the purchase and maybe a better latch.  Needs to be better priced for what it is though. Just in my opinion.,,
,Clothes,5.0,CG,"I was thrilled when this necklace arrived and the chain itself was a nice piece of jewelry.  The necklace is not the best quality, but it is worth the money.  I would definitely recommend this necklace to anyone.  I am very pleased.I love this dress. The material is soft and comfortable. I love the color and the fit. I ordered a medium so I could wear it to work. The dress is a bit big on me but it fits well and is flattering. I have a short torso and the dress is a little too large for me. I am usually a size 6, but ordered a medium. The dress fits perfectly and looks great. It is a very cute dress.I'm 5'4"" and 140lbs, and ordered a medium for my nephew. He has a medium chest, but it's a bit too big. I wish he had worn a size smaller. I'm hoping the shirt will stretch a bit.My daughter loves these shoes. She loves them. They fit well, but",,
,Clothes,5.0,OR,"One size fitting does not fit all!

This item is definitely not what the average-sized female would consider as a 1-size fit.  I am 5'7"", 36 DDD and have a long torso.  I started not to even bother trying it on because it looks tiny coming out of the package.  Once I had it on, I found that the elastic under the bust area does reach where it needs to and the stretch of the fabric didn't make it feel like it was too small.  It even reached far enough to cover my backside but wasn't long enough to wear into a public place such as a store/coffee shop, etc., after a day at the beach.  The material is soft, slinky, inviting and very comfortable, even despite the fact that I thought it was too small.  The colors are bright, vibrant and cheerful.  Despite the fact that it was too short for my long torso, there is a generous cut to the item which gave a nice flowy feel to it.  I'm keeping it to pass on to my 5'4"" daughter whom I'm sure will love it!  A great value at this price, especially for the right sized person.",,
,Clothes,5.0,CG,"I was a little apprehensive about wearing them because they are very thin and my feet hurt when walking. I ordered the XL and it fit perfectly. The fit was great. The material is nice and soft and it is a good value for the price.I bought this for my husband for his birthday.  He's a huge fan of the sneaker and it fits him so well.  He says it's very comfortable and he's wearing it all the time.  I love the material and the look of it.  The only thing I would say is it's not just the front that's too tight but it is really tight around the heel.  I'm not sure how it's going to fit and I'm not sure if it'll hold up.  I've had it for a while now and I have no complaints.  I'm happy with the purchase.Love this!I really like these shoes.  I have a large foot and the size chart is a bit confusing.  They are good shoes, but",,
,Clothes,5.0,OR,"This is SOOOO cute  I know, it's a footie onesie, big deal.  The colors are so rich and vibrant, and they did not fade or bleed into other items in the wash.  This is 100% organic cotton, which means it is very gently on baby, and gentle on the environment as well.  The dyes are even natural!
The snaps are secure, but easy to close, and the legs snap all the way down to the foot, so it's a lot easier to put on and take off of little squirmy ones.  There are little foldover fabric covers for baby's hands to keep him/her from scratching, so you can eliminate the little mittens that don't seem to stay on.  The company guarantees satisfaction with their product, and this comes in numerous colors and several different sizes.  Since this is all cotton, there may be a bit of shrinkage, I didn't really see any, but I only washed and dried once in order to use the first time.  Since it's cotton, you can wash at high temps to completely sanitize though!!  I did receive a discount on this purchase in exchange for testing and providing an honest review for the Amazon community.",,
,Clothes,5.0,CG,"I bought this #1 Beach Boot & I am very pleased with it. The heel is just right. The material is nice, soft and comfortable. I'm a size 10 so it's a little snug in the heel, but it's not really tight at all. I love it. I love the color and the fit. It is a little heavier than I expected, but I'm not disappointed. The only reason I didn't buy it is because I got a lot of compliments on it. I really love it and it fits great!  I'm a 36 and ordered a medium. It fits perfectly and looks great. I am very pleased with this purchase. Very comfortable and my son loved it!Bought this for my husband and he was very pleased with it. He is a 36 and wears a size 8. I ordered a large and it fit perfectly. I love the fit. He has wide feet and this fit him great.",,
,Clothes,3.0,OR,"This skirt is TINY & TIGHT. I'm talking SKIN-tight. For reference I'm 5'7 and 175 lbs I usually wear a size 10. I originally ordered a size XL (which according to the manufacturer is a size 14 - 16, which is WAY bigger than I ever wear). It was STILL TOO SMALL and insanely TIGHT. I ordered an XXL (which apparently is a size 18-20!!!!!) It's a bit looser around the waist, but still pretty tight the rest of the way down. Honestly - and surprisingly - this skirt is really probably most flattering on a smaller sized body - guess they don't call it a pencil skirt for no reason. I do think it's extremely cute though, despite it not being the best fit.

Two other things: you can absolutely see a panty-line. You can't see through all the way to the undies, but the line is quite obviously there.

Second, I ordered the ""coral"" color, which looks neon pink in the pictures, I was pleasantly surprised to find out when it arrived that it's actually not neon pink, but a very pretty baby-pink color. So, I have no idea what the actual ""pink"" shade looks like, since the coral color is actually a very pretty, light shade of pink....",,
,Clothes,5.0,CG,"UPDATE 7/4/15: I wore three pair of the same pair in two different colors for a couple of hours.

I had to replace the ""gold"" ring with a new one, and now it's a little smaller in the size. The size is perfect, and it's very comfortable.

The bottom of the ring is very small, but the inside is very strong. I will say that if you wear it alone, it won't last long. It's very delicate, and it's very light weight. The color is very vibrant, and it looks quite nice on.

I am very pleased with this purchase, and it's a great product. It's a very good quality product, and I'm happy to say that I'll be ordering more of these again in the future.I love these shoes.  I have a pair of these around the house for years now, and they have not faded or changed in any way.  They are very comfortable, and I am very happy with the purchase",,
,Clothes,5.0,OR,"I am very short: 4'9"".  10 years ago, I could find pants and jeans that were short enough without more than the normal petite person's problem.  Then companies started to lengthen inseams.  I was never able to find pants in stores and only ordered online from places like lands end or llbean that are very clear about inseams and will sometimes hem for free.  When I tried on these jeans in the store on a lark and they actually fit with just a little extra length, I bought an extra pair off of amazon since I never know when this will happen again!  I have hips and thighs, and these jeans are not too tight BUT the waist is tight enough without gapping.  Amazing!  A jean that made by someone who understands that there is a shape and size in between beanpole and barrel!  I was so impressed I tried buying a different petite style in the same brand, but although the shape was nice in those, there is an extra 2 inches of length that will need to be hemmed.  Sooo, I'm not convinced this brand understands that petite people are short, but for this one product, I am happy!",,
,Clothes,5.0,CG,"I really love these scrub pants. They are very comfortable and they are also very comfortable. They are a little too tight around the waist. I am a size 6 so I ordered a 7.5 and they fit perfect. I am 5'8"" and weigh 145 pounds. The material is a bit stretchy, but it will make me feel more sexy with a bra. I will say that I will order more colors as I am on my feet all day long. I will definitely buy more of these scrub pants as they are a little too much for my tastes. I usually wear a size 8 and ordered a medium. They are a little too big for me, but I'm sure I will get the correct size. I ordered a medium and they fit perfect. I'll be wearing these around the house and the only thing I don't like about them is that they are too small.

I recommend these scrub pants if you are looking for a good scrub pants.I'm a small person and I'm 5'4"" and it",,
,Clothes,5.0,OR,"I've been very pleased with these leggings. I'm 5'11"" and usually a L/XL size that says it will fit me, does not.  I was very impressed that these DID fit. They ended about 3 inches above my ankles, but could be pulled lower, resulting in a thinner, stretched legging.
 I was also impressed with how versatile the sizing can be for these because of the elastic waistband and stretchy fleece. These are true to the claim that they do not contain a seam.  The inside is a very soft, low pile fleece material. The outside is smoother, not furry.  The elastic waistband is incorporated INTO the fabric, so the waist is VERY comfortable and not bulky at all. These keep my legs warm in the winter and pair nicely with a boot.
I have noticed that when something rubs against them in the same place over and over, they can get little fuzz balls. They also attract animal hair like crazy. If you have pets you will probably become frustrated with this. However, I've noticed that this is common with ALL fleece leggings so I am not removing a star for it - only letting other customer's know what to expect. Discounted sample tested for evaluation and review purposes.",,
,Clothes,4.0,CG,"Purchased these shoes on a whim. I have a wide foot and need a shoe that fits. I am very happy with the shoe and am happy with the price. I have had many compliments on them. I am very pleased. I love this dress. The material is soft and comfortable. I love the color and the fit. I am 5'4"" and it fits just right. I have a big chest and it is a bit tight around my waist. I am very happy with it. I would definitely recommend it to anyone. Very cute! I was looking for a nice swimsuit. I have a large chest and it fits great. It is a bit large for me and I got a small. I am 5'7"" and I am a 34B. I ordered a medium. It fits great and I'm happy with the purchase. I would recommend it. I have not tried this bra yet, but I like the look of it. It fits well and is very comfortable.",,
,Clothes,4.0,OR,"I own a bunch of CK dress shirts and know the brand for making quality shirts that hold up to years of use. This shirt seems like no exception to that rule but I was a bit surprised to find that the fit is a bit tight. So buyer beware, if you're normally a size large then you may want to scale up one size to an XL.

I tend to dress a bit more casually to work and usually just throw on a sport jacket, shirt and slacks. I rarely go with a tie unless there's a reason to. So for my purposes I think this shirt will work out very nicely. I think 95% of the shirts I own are blue or have blue in them so it'll fit right in with the rest of my wardrobe.

I was also pleased to find that this shirt is lightweight and does not feel like a heavy cotton shirt. That will definitely be appreciated in the hot, muggy Midwest summer.

I would classify this as a modern shirt with a lightweight construction, buttons (instead of french cuff) all around, small collar, slim fit, and less shirt material (tail). Overall I'm quite pleased with the shirt but I'd probably go a size up if ordering another.",,
,Clothes,5.0,CG,"I love it. I depend on it and the materials. I will keep it for the next couple years. Love the shirt! I am a 32D, and the shirt is very large. I am 5'3"" and I ordered a size down. This is my second one. I love it. I have a wide chest, and the shirt is well-made. I also like the style of the sleeves. I do not think they will be long enough to wear for long periods of time, but I hope they will. I am 5'6"" and the shirt fits perfect. I am wearing a size 12. 5 and it is too big. I would recommend ordering from this site. I'm 5'6"" and 140lbs, and ordered a medium. I ordered a large and it fits perfectly. My waist is a 36 and I'm a medium. I'm 5'7"" and the pants are a bit snug. I like the quality of the material. My only complaint is that the fabric is thin and uncomfortable.",,
,Clothes,5.0,OR,"I bought these socks for my husband.  He is a runner and is outside all the time.  He sweats a lot and it is very damp where we live all the time.  His feet were always squishing in cotton socks and his socks were nasty in the laundry.  He insisted on his thick cotton Thorlo socks because they had padding where he liked it for long runs.  Finally!  I came across this moisture wicking Thorlo sock that has most of the same padding especially in the bottom areas.  He put them on after a race.  Now, let me tell you after a race, he is sweating so much he looks like he just stepped out of a shower.  Amazingly, his feet remained dry even though he was soaking wet everywhere else.  Afterwards, these socks did not pollute the laundry basket like the soaked cotton socks.  His only concern is they don't have quite as much padding on the top of the sock as his other cotton Thorlos so they may not be good for running down hills, but we don't have a lot of hills where we live.  So that isn't a problem unless we start travelling to running races again.",,
,Clothes,4.0,CG,"Well all I can say is it's a very comfortable shoe. I have a wide foot and a wide foot. I am a 32D, and the 36D fits me perfectly. I wear them in the summer, and they are warm and comfy. I also love the straps. I will probably order a size up from now on. These are great. I just wish they came in a different color. The color was a little off, but I don't have to worry about that. The material is really nice and comfortable. I would definitely recommend them. I got this for my daughter. She loves it. It's great quality. I ordered a size up for her and she loves it. I loved these shoes. They are very comfortable and warm. My daughter wears them often. My daughter is 5'4"" and 150 pounds. I wear a size 6 and these fit her perfectly. I love the fit. My daughter loves these shoes. She loves them. They fit well, they are very soft and comfortable.",,
,Clothes,5.0,OR,"I really like this bag. I'm a woman, and was looking for a small, lightweight messenger style bag that would fit my wallet, keys, phone & other small necessities as well as my iPad, pencil, battery charger, cords... Etc. I wanted something sturdy, simple and well designed, but that appealed to my style. This bag met all my requirements and I've been really impressed by the quality and craftsmanship. I'm surprised at how roomy it is for what I feel is a smaller bag - even loaded up with all my stuff, I've always had room to spare.
During shipping, the box was slightly damaged and the bottom front corner of the bag was dented when I unpacked it. I decided to keep it, hoping with use it would work itself out with use, but it didn't and the dent remains. It adds character... That's what I'm going with :)
The only other thing I would wish for is an extra metal slide or something to keep the loops of the long strap together. When I shorten the strap, the strap doubles across itself and doesn't function well as a single strap when I go to grab it quickly... Just a minor thing really.
Great bag, great functionality, looks awesome, quality seems like it will outlast me!",,
