,Electronics,5.0,CG,Currently supporting a 65inch curved display. The only problem is that it's only a 40 inch one,,
,Electronics,5.0,CG,"Used it for my wireless router. The only problem is that it's not really a router, but",,
,Electronics,5.0,CG,Cannot the difference between this and a professional quality product. works great. Nice little speaker.,,
,Electronics,5.0,CG,Fantastic device that works perfectly. I love the feel of the buttons.,,
,Electronics,5.0,CG,Very good. I use this on my Macbook Pro. I also love that it's been used,,
,Electronics,5.0,CG,"Very cool. No more wires. Not an issue with the sound.

The only reason I",,
,Electronics,1.0,CG,not worth the money. not what I expected.Worst item in the world for the price.,,
,Electronics,5.0,CG,"Nice Product.
The sealer is a little too wide and tight for my liking, but I",,
,Electronics,5.0,CG,Received package ahead of schedule.  I love the materials.  The zipper is a little loose,,
,Electronics,5.0,CG,"Perfect fit to my laptop, it feels good and comfortable.

The only reason I gave it",,
,Electronics,5.0,CG,Great grills!  Would buy again. Great Product!Very good quality.,,
,Electronics,5.0,CG,Love these track balls.  They have the quality of a trackball.  They are a solid,,
,Electronics,4.0,CG,"Received product as expected.  Not an easy case to put on, but it is well made",,
,Electronics,5.0,CG,Hard to set up until I have the system running. I will update this review if I find the,,
,Electronics,5.0,CG,"Everything as described. No smell, no odor, no odor. I will keep this for the next",,
,Electronics,5.0,CG,"This battery works very well, and has the quality of a good charger.",,
,Electronics,5.0,CG,"Wow.. What bang for the buck. The quality is amazing.

The only reason I gave",,
,Electronics,5.0,CG,"Makes my wall look nice and has the quality to it.

The only reason I gave",,
,Electronics,4.0,CG,Good box. Connection terminals are nice. The only problem is that it comes with a small screwdriver,,
,Electronics,5.0,OR,the build quality was nice and had everything i needed for the build.,,
,Electronics,5.0,OR,Fantastic sound and clarity for such a little speaker. Bluetooth works great too!,,
,Electronics,5.0,OR,Amazing microchip! I take my go pro everywhere and the quality is awesome.,,
,Electronics,5.0,OR,"Shipped quick, looks good, works as advertised. Amazon always comes thru. . .",,
,Electronics,4.0,OR,Very nice lens and a useful range (10-18) for the Canon APS-C sensors.,,
,Electronics,5.0,OR,Really cleaned up my desktop by eliminating an long cable.  Works perfectly.,,
,Electronics,5.0,OR,Works wonderfully.  Switches quickly and flawlessly with all of my extra devices.,,
,Electronics,5.0,OR,excellent tv bright colors and best of all read MKV files by usb,,
,Electronics,5.0,OR,Small and easy to carry in by brief case with my MacBook Pro.,,
,Electronics,5.0,OR,Exactly what I needed and as listed.  And at a great price.,,
,Electronics,5.0,OR,Love the multi region dvd player will be ordering at least two more,,
,Electronics,5.0,OR,Works with cat5e. I'm glad that you it also had a IR extender.,,
,Electronics,4.0,OR,Good quality product. I mostly transfer files to it of 1GB or less.,,
,Electronics,4.0,OR,High quality case. Its on the heavier side but the quality is nice.,,
,Electronics,4.0,OR,Not as substantial as I would have selected but adequate for my job,,
,Electronics,1.0,OR,it works like a champ. i love it. thinking about getting a third,,
,Electronics,3.0,OR,"Worked pretty good for a while, doesn't cost much for an old computer",,
,Electronics,3.0,OR,"Great product for great price.
You can also use this on your Raspberry PI.",,
,Electronics,5.0,OR,My 6 year daughter has been begging me for this for a while!,,
,Electronics,4.0,OR,needed a little judicious sanding to smooth out mold spots but works fine,,
,Electronics,5.0,OR,it's great to have 32' USB extension at hand. works well so far.,,
,Electronics,4.0,OR,"Great fit & excellent sound.  Would prefer thicker, more durable sound cable.",,
,Electronics,5.0,OR,Quality build..as the newer sigma lenses are known for .snappy focusing..nice walkabout lens.,,
,Electronics,5.0,OR,Everything included; worked as advertised.  MUCH better than using flashdrives or DVDs.,,
,Electronics,5.0,OR,Awesome - rock solid storage for use with video footage.,,
,Electronics,1.0,OR,"Didn't fit my 1991 chevrolet Blazer S10, even when it said it would.",,
,Electronics,1.0,OR,"They fit way too tight, hurt my ears. Returned and received a refund.",,
,Electronics,5.0,OR,"Just what was needed to finish a security project, good delivery, good price.",,
,Electronics,5.0,OR,Fantastic product - Great and fast delivery - Quality  and perfect Delivery,,
,Electronics,5.0,OR,"Solid plastic, cheap price. Worked well for both flashes and led light panels.",,
,Electronics,5.0,OR,"great router, easy to set up and use. Really helped my whole network",,
,Electronics,1.0,OR,Firmware problem!!!!! that has not been fixed and no solution for new firmware,,
,Electronics,5.0,OR,Quite with lots of power.  I hope this lasts a long time.,,
,Electronics,5.0,OR,This works very nice and I haven't had any connection issues so far.,,
,Electronics,5.0,CG,"Much better performance than the old ones, with the exception of a minor bump in the bass response.",,
,Electronics,4.0,CG,"initial ad said it came with an AC adapter, which I did not need. I was just using",,
,Electronics,5.0,CG,Great savings compared to the $200+ shipping cost.works great.Nice little speaker! Works great,,
,Electronics,5.0,CG,tried a bunch that didn't work. The only one worked was a lot of slow motion blur,,
,Electronics,3.0,CG,"Not as fast as I expected. The only problem is that it's not really a stereo, but",,
,Electronics,5.0,CG,"Pain to get it on, but I am very pleased with it.

The only downside is",,
,Electronics,5.0,CG,"Just as described.  Ordered it and it works fine.  Also, it's been a",,
,Electronics,5.0,CG,"Simple, yet effective. Has everything I need and the price is right.  I have a few",,
,Electronics,5.0,CG,No brainier if you want a more professional sounding sub. I will admit that I have been using,,
,Electronics,3.0,CG,"Another foot or two wouldn't go far enough.  Not sure if it's just the screen,",,
,Electronics,4.0,CG,"good for kids laptop and it has the quality to it.

The only reason I gave it",,
,Electronics,5.0,CG,"Great for travel when sometimes I need it.  Not too big or too small, but fits.",,
,Electronics,5.0,CG,"My wife uses it all the time and she loves it.

If you have a larger head",,
,Electronics,5.0,CG,Does what it says. the mic has the quality to sound good.  If you have a full,,
,Electronics,5.0,CG,Works great for my raspberry pi. The only problem is that it doesnt turn on the screen when you,,
,Electronics,1.0,CG,The product did not install properly. The only way to fix it was to install the drivers and install,,
,Electronics,5.0,CG,Have added this product to my wishlist.  I've also purchased this for a local store.,,
,Electronics,5.0,CG,"This device allows me to use my iPad with the touch of a finger, just as I do with",,
,Electronics,5.0,CG,"Pricey, but work and fit perfect. The only problem is that it's not really a stereo",,
,Electronics,5.0,CG,Worked in Debian Linux out of the box.  I've now installed it on a Mac and,,
,Electronics,3.0,CG,"Screen is fine, good luck. It's an inexpensive and good lens.",,
,Electronics,5.0,CG,Great product perfect for the price. The only problem is that it doesnt turn on the screen when you,,
,Electronics,5.0,CG,"So far so good! Works great. The only problem is that it's not really a stereo,",,
,Electronics,5.0,CG,Works great right out of the box and the only thing I didn't like is the screen protector.,,
,Electronics,4.0,CG,A great camera. The share function is nice. It is a little noisy but not too noisy.,,
,Electronics,5.0,CG,Great and cheap when i use it and i feel like i will love it. I have one in,,
,Electronics,5.0,CG,Great product for the price.  I love the feel of the lens.  The only thing that,,
,Electronics,3.0,CG,The display could be better.  I don't know.  But I'm not sure what the,,
,Electronics,3.0,CG,Battery life is approximately 4hours.  I have an iPod touch 2nd gen that is about 4,,
,Electronics,1.0,CG,"Did not fit the ipad, it was too long. I will return this product.",,
,Electronics,5.0,CG,"Easy, clean connection. Didn't crowd out my speakers. Overall a good purchase.",,
,Electronics,4.0,CG,Don't use it much but it has the quality and sound of a lot of other headphones. ,,
,Electronics,5.0,OR,Much more durable than the corresponding Apple case for a fraction of the price.,,
,Electronics,1.0,OR,Camera is garbage. Good reviews are fake. Old Chinese trick that doesn't fly anymore.,,
,Electronics,1.0,OR,So cheaply made it isn't even worth it to out it on ur phone,,
,Electronics,5.0,OR,Quick and easy performance upgrade at a great price.  Would recommend to others,,
,Electronics,5.0,OR,Fast shipping. Screen protector came with an installation kit. Easy to put on device.,,
,Electronics,5.0,OR,I have used Sparin proctectors before and never have had a problem with them.,,
,Electronics,1.0,OR,Seems sturdy enough but LEDs and USB ports stopped working after about a month.,,
,Electronics,5.0,OR,Great product works excellent for my media player fast and smooth great quality service,,
,Electronics,5.0,OR,Great replacement for my failing one. I run four monitors on two graphics cards.,,
,Electronics,5.0,OR,Great product. Price exceptional. Don't wait...buy the thing now. You will not be disappointed.,,
,Electronics,3.0,OR,the iPad mini and keyboard would not stay connected. I had to return it.,,
,Electronics,5.0,OR,I'm very pleased with my purchase and would definitely recommend this product to others.,,
,Electronics,5.0,OR,This mount was so easy to install. It was for my 55 inch TV..,,
,Electronics,5.0,OR,"the flow meter is excellent, didn't use the thermometer, glove nice under UV light",,
,Electronics,5.0,OR,"No complaints, does exactly what it should.

Pins are tight too, so no loose connections.",,
,Electronics,2.0,OR,This speaker stopped working and now it doesn't turn on so I'm returning it,,
,Electronics,5.0,OR,very compact and fits my devices snuggly so i don't worry about losing them,,
,Electronics,5.0,OR,I like having black and white as well as different sizes to choice from.,,
,Electronics,3.0,OR,"this works about half of the time , does not support apple products either",,
,Electronics,5.0,OR,I super love these ...the sound is great and phone conversations are so clear.,,
,Electronics,5.0,OR,5 stars for functionality but to big for my purpose. Very nice case though.,,
,Electronics,5.0,OR,Awesome sound for the price. Bought 3 more for  my wife and kids.,,
,Electronics,5.0,OR,We got this for our son for his leap pad 2 he loves it,,
,Electronics,2.0,OR,When you zoom in all the way you can see the hood in photo,,
,Electronics,4.0,OR,Does the trick.  Nothing fancy.  For the price you can't beat it.,,
,Electronics,4.0,OR,they are SD cards at a good price. what else is there to say.,,
,Electronics,3.0,OR,"Didn't get the 18 mile range, but works OK for a mile or so.",,
,Electronics,5.0,OR,"This thing is totally worth the money.  Sounds great, loud, easy to set-up.",,
,Electronics,5.0,OR,it is good product and good price. i like it.,,
,Electronics,5.0,OR,I am totally impressed! Works great and is wifi and wireless...I am so pleased!,,
,Electronics,1.0,OR,"terrible sound, last me about a week, don""t waste your money on this one.",,
,Electronics,4.0,OR,It has a couple hiccups but works way better than anything else I've tried.,,
,Electronics,3.0,CG,"Works fine - just don't use it as an external drive.

If you have a SATA",,
,Electronics,5.0,CG,These are excellent products. I use them at work and in the gym. These work well and the,,
,Electronics,5.0,CG,"My laptop was only charging for a short time, and I didn't need to charge it every time",,
,Electronics,5.0,CG,My favorite keyboard. As close as I can get to a good one. Nice little speaker.,,
,Electronics,5.0,CG,This is my 2nd purchase of this lens.  I've had it for a couple of years,,
,Electronics,5.0,CG,"Does what it is designed to do, and it works.

If you have a larger head",,
,Electronics,3.0,CG,"Great sound, but too small. Not an issue with the sound.

The only reason I",,
,Electronics,5.0,CG,Used it during my vacation and it works fine.  I will keep my eyes peeled for the next,,
,Electronics,5.0,CG,I bought this for eyepieces and it works fine.  I will keep my eyes peeled,,
,Electronics,5.0,CG,I don't see any difference between the two.  The two are very similar in the way they,,
,Electronics,5.0,CG,"The backpack is just what I needed and the materials are good enough.

The only downside is",,
,Electronics,5.0,CG,"Running RetroPie (lightweight Raspbian). It works fine, but the instructions are a little",,
,Electronics,5.0,CG,"Good to have a couple of these, as well. I will keep my batteries in order and use",,
,Electronics,5.0,CG,"These Adapter are a MUST have for the wide variety of USB devices.

The only downside is",,
,Electronics,5.0,CG,This is a fantastic prime lens. The wide angle is good enough to make a difference in the photos,,
,Electronics,5.0,CG,"So much of anything stored on a hard drive is in a hard drive, not a hard drive.",,
,Electronics,4.0,CG,Sounds great. The extra star is because the case is a little large. If you have a larger,,
,Electronics,5.0,CG,This is a great product.  I love the feel of the lens.  The only thing that,,
,Electronics,5.0,CG,Nice tight fit. Simple and effective. Great sound for the price.,,
,Electronics,5.0,CG,"Does what it claims to do. The only problem is that it's not really a stereo, but",,
,Electronics,5.0,CG,My son loves using this stylus and the materials are good.  I have a few of the,,
,Electronics,4.0,CG,This is fine.  My only complaint is the cord is too short.  I would recommend the,,
,Electronics,4.0,CG,"Sound and clarity are good, and the contrast ratio is good too.  The only reason I gave",,
,Electronics,1.0,CG,"Can't update maps, ZERO Customer Support. The only reason I gave it 4 stars is because",,
,Electronics,5.0,CG,Seems to work fine. The only drawback I have is that the power supply is a little short,,
,Electronics,4.0,CG,Works just like the Bose speakers. The only difference is that the Bose speakers have a larger,,
,Electronics,1.0,CG,It seems like the glass is a little too thick. I will admit that it's been a little,,
,Electronics,1.0,CG,"This thing has poor instructions.  I don't know why people need to make a computer manual,",,
,Electronics,5.0,CG,"Bought it to compliment the iPad Air 3.  The fit is nice, the cover is solid",,
,Electronics,4.0,CG,A+ product.  I use it to watch movies on my laptop.  When I turn it,,
,Electronics,5.0,OR,Works great in my Honda Element.  Seems nice and secure.  Easy to use.,,
,Electronics,5.0,OR,"Haven't had it long, but i doubt ive even slightly tested its limits yet xD",,
,Electronics,3.0,OR,"Not for what it said, does not fit Samsung Galaxy s6 edge plus as stated.",,
,Electronics,4.0,OR,Not the easiest protector to install but once it's on you'll barely know it's there,,
,Electronics,3.0,OR,"Did not correctly fit my 20"" screen. If it fit I would have kept it.",,
,Electronics,5.0,OR,Was a great cord as long as it lasted.  It is not working now.,,
,Electronics,4.0,OR,"Works well, hurts your ears after an hour or so use is the only downside.",,
,Electronics,4.0,OR,"Had to get the drivers from an online link, but it works like a charm.",,
,Electronics,5.0,OR,Love this but its very flimsy legs and the remote worked for 1 day :(,,
,Electronics,5.0,OR,"Kind of chunky, but great protection, great looking, and extremely functional. I highly recommend it.",,
,Electronics,3.0,OR,Works as advertised. It's a little small and feels fragile but gets the job done.,,
,Electronics,5.0,OR,Fit on my desk great. Sound is poor but that is what speakers are for.,,
,Electronics,5.0,OR,"Easy to install works perfectly, extended the range of my Wireless connection by 50 feet.",,
,Electronics,5.0,OR,Works great on my ps4! I would strongly recommend this! Working great still months later.,,
,Electronics,5.0,OR,"Excellent product, charged both batteries quickly, fits perfect and works the same as stock battery.",,
,Electronics,5.0,OR,was easy to set up and works as good or better than the TiVo control,,
,Electronics,5.0,OR,Works really good. Keep the usb 3.0 fast meaning it is real usb 3.0 cable.,,
,Electronics,5.0,OR,Bought the adapter to go with my extra charging cable. Worked well with Samsung cable.,,
,Electronics,3.0,OR,It works fine but the caps do not stay on very well. East to lose.,,
,Electronics,3.0,OR,Oops. Make sure you buy the right stylus for the right version of the Note.,,
,Electronics,5.0,OR,great love having the different ones especially because i loss one once in a while.,,
,Electronics,1.0,OR,right side of head phones just stopped working and the ear buds keep falling out.,,
,Electronics,5.0,OR,"Make sure you buy your display port cables, the monitors do not come with them.",,
,Electronics,5.0,OR,These keep my earbuds in place! It would be nice if they offered clear/white ones.,,
,Electronics,5.0,OR,great motherboard. stable as rock. running amd fx 8320 @ 4.4ghz stock vcore never freeze/errors,,
,Electronics,2.0,OR,It worked for a hour then died.  Replaced it with a different power brick.,,
,Electronics,4.0,OR,The heavy duty battery makes my hand held radio run longer with more options enabled.,,
,Electronics,2.0,OR,"its basic enough, its soo light you would know it has nothing built into it.",,
,Electronics,4.0,OR,A lot of nice pieces that come in handy when you're getting the best shot.,,
,Electronics,5.0,OR,Everything was as smooth as silk. Transaction... Delivery... Product well made and does the job.,,
,Electronics,5.0,CG,"Fits perfect, looks neat!!  Not bulky, just nice.  My only complaint is the",,
,Electronics,4.0,CG,"This has worked for many years. The only problem is that it's not really a stereo, but",,
,Electronics,2.0,CG,"Got it on Nov 2, 2018 and the only thing I did not like is the screen has a",,
,Electronics,5.0,CG,I have had many GPS devices over the years and these are the first one that I have used.,,
,Electronics,5.0,CG,Works great holds tight. The only drawback I can see is that it's kind of hard to hold,,
,Electronics,5.0,CG,"Completely waterproof, great sound and looks great.  It is a great product for the price!",,
,Electronics,5.0,CG,I have two of these and have had no issues. I will keep my review for a couple months,,
,Electronics,5.0,CG,"Have used it for 3-4 days and it does the job.

If you have a",,
,Electronics,4.0,CG,"Works as well as I'd hoped. The only problem is that it's not really a stereo,",,
,Electronics,4.0,CG,Cheap and easy to use.  The only problem is that it takes a little getting used to,,
,Electronics,5.0,CG,"Loved them had fun putting them on and they look great.

If you have a larger",,
,Electronics,5.0,CG,I needed this bag for my wife and she loves it.  She also loves the fact that it,,
,Electronics,5.0,CG,"Works well as an enclosure.  I have an external HDD that is 64 GB, and this one",,
,Electronics,2.0,CG,Thre of them in one go. The only problem is that it's kind of hard to find,,
,Electronics,1.0,CG,Returned this item as it was an item that would work for a couple of weeks.,,
,Electronics,5.0,CG,It works. Simple. Look at the picture and you will see that it is made of a strong,,
,Electronics,5.0,CG,"I use alot of them and have never had any issues.

If you have a larger head",,
,Electronics,5.0,CG,"AS advertised, a new very nice set of speakers.  I will keep my review for a couple",,
